bedrooms,bathrooms,square_feet,home_value,year,taxes,fips_number
4.0,2.0,1516,328348.0,1950,3932.06,6059
2.0,1.0,1222,385000.0,1922,4642.88,6059
4.0,1.5,1885,235830.0,1920,2977.08,6059
2.0,1.0,1110,373612.0,1917,4515.7,6059
4.0,1.5,1016,114313.0,1953,1620.06,6059
3.0,1.0,1019,41981.0,1951,734.14,6059
3.0,2.5,1894,388325.0,1975,4680.02,6059
5.0,3.0,2104,430296.0,1948,5148.72,6059
4.0,2.0,1484,152216.0,1950,1965.16,6059
2.0,1.0,608,153763.0,1923,1982.44,6059
3.0,1.0,1199,450000.0,1952,5368.76,6059
2.0,2.0,1383,391501.0,1950,4715.48,6059
3.0,1.0,1100,189441.0,1953,2380.86,6059
4.0,2.0,1749,320078.0,1944,3917.88,6059
2.0,1.0,996,35399.0,1951,660.64,6059
2.0,1.0,1346,61117.0,1953,947.84,6059
5.0,2.5,2267,426405.0,1957,7206.76,6059
2.0,2.0,1381,426000.0,1953,5022.56,6059
4.0,4.0,2437,398503.0,2007,4793.68,6059
1.0,2.0,1367,371000.0,1924,4486.54,6059
2.0,2.0,1146,283274.0,1946,3428.72,6059
3.0,2.5,2047,97969.0,1951,1359.38,6059
3.0,2.0,1686,516714.0,1962,5825.66,6059
3.0,1.0,1040,342563.0,1950,3978.72,6059
3.0,2.0,1273,264805.0,1954,3079.84,6059
3.0,2.0,1714,82011.0,1958,834.62,6059
3.0,2.5,2142,480415.0,1979,5495.18,6059
3.0,2.0,1237,82853.0,1960,1150.16,6059
3.0,2.0,1504,485000.0,1955,5545.06,6059
4.0,2.0,1552,195121.0,1958,2340.8,6059
3.0,2.0,1184,174875.0,1957,2126.1,6059
3.0,2.0,1285,487320.0,1955,5439.7,6059
3.0,2.0,1670,201197.0,1955,2405.24,6059
2.0,2.0,1459,324677.0,1959,3789.04,6059
3.0,2.0,1389,63721.0,1958,947.26,6059
3.0,2.0,1391,218759.0,1958,2591.5,6059
3.0,2.0,1256,68113.0,1958,993.84,6059
3.0,2.0,1406,575000.0,1959,6369.58,6059
4.0,3.0,2360,449252.0,1962,5035.96,6059
3.0,2.0,1151,163012.0,1959,2118.84,6059
3.0,2.0,1017,145245.0,1956,1925.58,6059
2.0,1.0,800,390334.0,1961,4722.3,6059
3.0,2.0,1300,46120.0,1951,771.22,6059
4.0,2.0,1324,199328.0,1962,2513.86,6059
4.0,2.0,1681,397288.0,1964,4590.98,6059
4.0,2.0,1826,483708.0,1962,5607.14,6059
4.0,3.0,2852,776651.0,1990,8508.16,6059
5.0,4.5,3489,840071.0,2000,9407.28,6059
5.0,4.5,3489,1118253.0,1999,12433.14,6059
4.0,1.0,1319,48950.0,1950,878.16,6059
3.0,2.0,1139,266634.0,1959,3169.82,6059
3.0,2.0,1324,166716.0,1954,2082.98,6059
3.0,1.0,1168,408000.0,1951,4783.64,6059
3.0,2.5,2145,727959.0,1980,8190.96,6059
3.0,3.5,2765,1173000.0,1990,13033.78,6059
3.0,2.5,2463,312905.0,1977,3674.48,6059
4.0,3.0,2953,488246.0,1989,5582.48,6059
3.0,2.5,2367,1050783.0,1979,11703.84,6059
3.0,2.5,2367,315019.0,1979,3697.48,6059
4.0,3.0,2476,1403075.0,1969,15613.56,6059
4.0,3.0,2444,550875.0,1969,6340.16,6059
4.0,3.0,2444,110173.0,1969,1468.4,6059
4.0,3.0,2485,559716.0,1972,6360.2,6059
3.0,2.0,1386,111093.0,1973,1478.42,6059
4.0,3.0,2260,631345.0,1976,7215.82,6059
4.0,3.0,2917,374693.0,1978,4346.84,6059
4.0,3.5,4003,1225239.0,1987,13602.22,6059
3.0,2.5,2065,845000.0,1989,9540.74,6059
2.0,2.5,2043,740117.0,1989,8323.26,6059
5.0,4.0,3269,1275779.0,1993,14152.18,6059
3.0,2.5,2142,102997.0,1994,1390.32,6059
3.0,2.5,2300,859441.0,1995,9621.72,6059
3.0,2.5,2391,698840.0,1992,7950.28,6059
3.0,2.5,1991,894081.0,1993,10074.84,6059
3.0,2.0,1349,258822.0,1973,3085.96,6059
3.0,2.5,1489,248257.0,1978,3047.16,6059
3.0,2.5,1588,534461.0,1976,6161.56,6059
4.0,3.5,2917,883393.0,2008,9581.5,6059
2.0,2.0,1697,600518.0,1951,6851.5,6059
3.0,2.0,2173,330966.0,1956,3855.72,6059
1.0,1.0,973,160307.0,1955,2213.68,6059
3.0,2.0,1374,63104.0,1955,1029.92,6059
3.0,2.0,1417,528121.0,1955,6067.26,6059
3.0,2.5,1646,350744.0,1955,4069.98,6059
4.0,3.0,2068,629227.0,1955,7162.5,6059
4.0,2.0,1702,518036.0,1955,5882.18,6059
3.0,2.0,1707,653000.0,1959,7344.18,6059
3.0,2.0,1321,532892.0,1955,6118.94,6059
3.0,2.0,1980,81359.0,1955,1151.84,6059
5.0,3.0,2657,835000.0,1966,9391.56,6059
4.0,2.5,2536,135056.0,1962,1733.5,6059
3.0,2.5,1816,401737.0,1960,4622.36,6059
4.0,2.0,2175,318218.0,1999,3717.64,6059
3.0,1.0,1193,440000.0,1952,5112.68,6059
4.0,3.0,2072,276065.0,1955,3261.0,6059
3.0,2.0,1388,416926.0,1950,4862.72,6059
2.0,1.0,1038,380734.0,1950,4394.84,6059
3.0,2.0,1041,322471.0,1952,3763.7,6059
3.0,2.0,1314,246680.0,1953,2942.68,6059
3.0,1.5,1528,57513.0,1930,969.34,6059
4.0,2.0,1432,216232.0,1955,2688.68,6059
3.0,2.0,1390,208582.0,1956,2529.98,6059
3.0,1.0,1244,259664.0,1946,3083.34,6059
3.0,1.0,1184,200310.0,1924,2440.38,6059
3.0,1.5,1208,272647.0,1954,3223.98,6059
3.0,1.5,1220,81177.0,1954,1225.68,6059
4.0,2.0,1390,56684.0,1955,884.54,6059
3.0,2.0,1331,178829.0,1955,2283.52,6059
3.0,2.0,1261,246680.0,1955,2942.68,6059
3.0,2.0,1390,392728.0,1956,4524.76,6059
3.0,2.0,1390,385795.0,1956,4525.5,6059
4.0,2.0,1906,100153.0,1958,1355.42,6059
4.0,2.5,1949,129903.0,1943,1677.68,6059
3.0,2.0,1444,118905.0,1948,1558.56,6059
2.0,1.0,1005,380718.0,1922,4470.5,6059
3.0,1.0,1120,224568.0,1920,2909.78,6059
2.0,2.0,1000,501000.0,1920,5697.64,6059
2.0,1.0,1193,141260.0,1920,2236.24,6059
4.0,2.0,1632,270851.0,1924,3280.36,6059
4.0,2.0,1071,66624.0,1954,1068.04,6059
3.0,1.0,1033,126150.0,1957,1712.86,6059
2.0,1.0,784,95105.0,1923,1736.26,6059
2.0,1.0,977,150871.0,1918,2035.62,6059
4.0,2.0,1032,70097.0,1928,1236.46,6059
4.0,2.0,1252,214267.0,1951,2591.58,6059
3.0,1.5,1092,193255.0,1954,2363.96,6059
3.0,1.5,1106,433417.0,1954,4965.54,6059
3.0,1.5,1346,220122.0,1954,2655.0,6059
3.0,2.0,1252,360752.0,1955,4254.22,6059
3.0,2.0,1250,267995.0,1955,1868.14,6059
3.0,2.0,1640,565000.0,1958,6406.08,6059
3.0,2.0,1769,443501.0,1956,5074.78,6059
4.0,2.0,1672,436897.0,1955,5003.24,6059
2.0,2.0,1098,265109.0,1922,3233.82,6059
3.0,1.0,1529,262020.0,1929,3277.62,6059
3.0,4.5,2858,631675.0,1951,7416.08,6059
2.0,2.0,2140,109726.0,1963,1494.24,6059
3.0,2.0,1855,276453.0,1950,3360.84,6059
3.0,2.0,1442,275074.0,1954,3345.4,6059
3.0,2.0,1053,220713.0,1955,2736.8,6059
3.0,2.5,2487,683390.0,1959,7995.06,6059
2.0,1.0,782,174937.0,1922,2355.1,6059
3.0,1.0,1167,112473.0,1916,1603.36,6059
1.0,1.0,838,335032.0,1922,4147.46,6059
3.0,2.5,1592,340590.0,1998,4078.88,6059
3.0,2.0,1725,378681.0,1958,4583.7,6059
2.0,1.0,1384,372358.0,1946,4434.54,6059
2.0,1.0,843,314678.0,1949,3788.78,6059
3.0,1.5,1577,451138.0,1953,5316.52,6059
3.0,1.5,1824,305488.0,1953,3685.9,6059
2.0,2.0,1336,309713.0,1951,3811.56,6059
4.0,1.0,1843,458795.0,1950,5402.24,6059
2.0,1.0,985,220860.0,1923,2816.8,6059
3.0,2.0,1310,305739.0,1954,3688.7,6059
4.0,3.0,1807,268173.0,1954,3346.5,6059
2.0,1.0,795,196271.0,1912,2672.32,6059
2.0,1.0,1102,343688.0,1914,4322.72,6059
4.0,2.0,1833,239983.0,1916,3030.9,6059
3.0,2.0,1186,325873.0,1955,3992.48,6059
3.0,2.0,1511,224576.0,1954,2858.42,6059
4.0,2.0,1314,192304.0,1952,2260.8,6059
2.0,1.0,832,519967.0,1911,5719.52,6059
3.0,1.0,952,376187.0,1954,4233.56,6059
3.0,2.0,1327,374461.0,1955,4143.38,6059
4.0,2.0,1933,577827.0,1959,6245.14,6059
3.0,2.0,1273,215358.0,1954,2499.06,6059
3.0,1.5,1053,349907.0,1954,3889.62,6059
3.0,1.0,961,288956.0,1954,3332.04,6059
2.0,1.0,892,47875.0,1950,768.14,6059
2.0,2.0,1477,327529.0,1938,3658.34,6059
2.0,1.0,725,1207432.0,1938,13667.76,6059
3.0,2.0,1216,754512.0,1942,8708.1,6059
4.0,3.0,2691,1149459.0,1981,12984.98,6059
3.0,2.0,1528,1001091.0,1961,11313.1,6059
3.0,2.0,1249,584028.0,1962,6476.96,6059
5.0,4.0,2821,1924435.0,1997,20545.32,6059
4.0,1.0,1140,380912.0,1923,4345.12,6059
2.0,1.0,626,475329.0,1923,6182.9,6059
4.0,4.5,2838,454498.0,1960,5117.46,6059
5.0,3.5,3872,4329045.0,1971,47332.5,6059
2.0,1.0,666,80176.0,1931,1188.72,6059
3.0,2.0,1319,94108.0,1958,1334.94,6059
3.0,3.0,2078,619119.0,1929,6771.78,6059
5.0,5.5,4246,6011797.0,1994,63686.74,6059
3.0,1.0,1206,63794.0,1950,943.32,6059
3.0,4.5,3643,941925.0,1992,10847.98,6059
3.0,2.0,1743,214429.0,1949,3212.48,6059
3.0,2.0,1548,918195.0,1947,9984.24,6059
3.0,4.0,2281,1074515.0,1995,11551.44,6059
4.0,4.0,2974,2242279.0,1971,23807.82,6059
3.0,3.0,2529,1927750.0,1996,20506.66,6059
1.0,1.5,568,55156.0,1926,926.12,6059
4.0,3.0,2431,2466918.0,1965,26239.02,6059
1.0,2.0,758,1009357.0,1941,10941.04,6059
2.0,3.5,2894,1161608.0,1992,12480.22,6059
3.0,4.0,3297,3132046.0,1958,12651.1,6059
5.0,7.5,6587,4803918.0,1972,50767.24,6059
4.0,4.5,4141,2876552.0,2011,30538.36,6059
2.0,1.0,1110,546723.0,1948,6216.22,6059
3.0,2.0,3352,1837510.0,1990,19559.54,6059
5.0,4.0,3648,1388491.0,1988,14144.1,6059
3.0,3.5,2549,275769.0,1965,3603.82,6059
3.0,1.0,1454,432055.0,1926,5798.24,6059
4.0,4.5,3430,1099347.0,2007,12680.52,6059
2.0,2.0,1220,646426.0,1938,7705.86,6059
2.0,2.0,1462,303472.0,1955,4584.62,6059
2.0,2.0,1900,5799175.0,1961,60591.96,6059
5.0,6.5,7324,1177587.0,2000,14684.98,6059
5.0,3.5,3900,1063146.0,1973,10778.52,6059
4.0,2.0,1616,315923.0,1962,3146.32,6059
3.0,2.0,1514,1015605.0,1963,10297.44,6059
4.0,2.0,1597,214530.0,1963,2120.28,6059
2.0,1.0,1192,82318.0,1948,782.4,6059
4.0,3.0,3409,1200000.0,1978,12092.56,6059
2.0,1.0,768,137446.0,1959,1411.08,6059
3.0,2.0,2043,371027.0,1965,3703.92,6059
4.0,4.5,4265,991064.0,2002,9978.26,6059
4.0,4.5,3647,1820412.0,1987,18441.52,6059
4.0,2.0,1330,149106.0,1976,1980.26,6059
2.0,1.0,794,45887.0,1947,772.0,6059
2.0,1.0,1020,382000.0,1928,4533.34,6059
3.0,2.0,1399,438377.0,1960,5128.44,6059
5.0,2.5,2287,528532.0,1964,6062.96,6059
2.0,1.5,1088,349000.0,1964,4094.86,6059
4.0,2.5,1560,374525.0,1964,4451.4,6059
3.0,1.5,1240,369917.0,1973,4400.88,6059
2.0,1.5,1060,291137.0,1973,3537.28,6059
3.0,2.5,2586,712447.0,1978,8155.84,6059
3.0,1.5,1318,395947.0,1975,4686.24,6059
4.0,2.0,1344,55305.0,1954,954.94,6059
4.0,2.0,1366,382513.0,1954,4559.44,6059
3.0,2.0,1415,54840.0,1955,949.82,6059
3.0,2.0,1428,204465.0,1955,5990.92,6059
3.0,2.0,1476,525000.0,1955,6129.06,6059
3.0,2.0,1484,88311.0,1955,1241.42,6059
3.0,2.0,1182,60767.0,1955,938.0,6059
4.0,2.0,1664,457970.0,1955,5390.66,6059
4.0,2.0,1345,258289.0,1955,3113.88,6059
3.0,2.0,1095,336938.0,1955,3980.28,6059
3.0,2.0,1207,208984.0,1955,2566.92,6059
3.0,1.0,1200,166247.0,1955,2168.18,6059
3.0,1.0,1200,418559.0,1955,4879.4,6059
3.0,2.0,1273,446710.0,1955,5266.62,6059
4.0,5.0,2502,578692.0,1955,6636.96,6059
3.0,2.0,1567,410541.0,1955,4791.08,6059
3.0,2.0,1059,54669.0,1958,868.74,6059
3.0,2.0,1276,276155.0,1956,3310.7,6059
4.0,2.0,1582,216836.0,1958,2657.24,6059
4.0,2.5,2337,636853.0,1982,7284.1,6059
4.0,2.5,2474,379970.0,1981,4531.42,6059
4.0,2.0,1245,464000.0,1960,5356.14,6059
4.0,2.0,1245,60585.0,1962,933.76,6059
4.0,2.0,1245,60200.0,1962,1006.26,6059
3.0,2.0,1096,148249.0,1973,1892.6,6059
3.0,2.5,1926,589860.0,1984,6766.44,6059
2.0,2.5,1352,38848.0,1933,691.32,6059
1.0,1.0,780,184981.0,1954,2052.82,6059
3.0,2.0,1323,242301.0,1947,2978.48,6059
5.0,4.0,2166,70223.0,1954,1031.2,6059
4.0,2.0,1506,297010.0,1954,3487.9,6059
4.0,2.0,1309,429746.0,1954,8775.78,6059
4.0,2.0,1304,312070.0,1954,3837.94,6059
4.0,2.0,1231,58511.0,1955,920.86,6059
4.0,2.0,1221,194017.0,1954,2402.22,6059
3.0,1.5,1644,54232.0,1954,863.94,6059
3.0,2.0,1345,457706.0,1955,5390.04,6059
3.0,2.0,1345,175003.0,1955,2303.42,6059
3.0,2.0,1345,313131.0,1955,3771.46,6059
3.0,2.0,1345,276930.0,1955,3444.54,6059
3.0,2.0,1315,205734.0,1955,2569.1,6059
4.0,2.0,1276,55372.0,1955,885.72,6059
3.0,2.0,1291,213785.0,1956,2737.6,6059
3.0,2.0,1181,309111.0,1984,3618.98,6059
3.0,1.5,1114,383846.0,1959,4504.38,6059
3.0,2.0,1384,57982.0,1955,898.6,6059
3.0,1.0,1257,383147.0,1953,4633.7,6059
3.0,2.0,1065,73362.0,1954,1165.5,6059
3.0,2.0,1536,198635.0,1954,2567.98,6059
3.0,2.0,1290,261406.0,1955,3102.2,6059
3.0,2.0,1480,434923.0,1955,5134.98,6059
3.0,1.0,994,422000.0,1954,5068.68,6059
4.0,2.0,1204,212346.0,1954,2721.48,6059
3.0,1.0,993,181083.0,1953,2371.48,6059
3.0,1.5,2398,347730.0,1953,4158.82,6059
3.0,1.0,1459,54153.0,1953,857.12,6059
3.0,1.0,1161,282027.0,1953,3325.58,6059
3.0,1.0,1554,305313.0,1954,3577.84,6059
3.0,2.0,1268,137761.0,1954,1762.82,6059
4.0,2.0,1778,375985.0,1954,4419.22,6059
2.0,1.0,924,115430.0,1915,1636.46,6059
4.0,1.5,1496,178435.0,1954,2263.48,6059
4.0,2.0,1603,468000.0,1955,5583.66,6059
3.0,2.0,1322,184046.0,1940,2326.28,6059
4.0,3.0,1922,204347.0,1955,2553.56,6059
3.0,2.0,1569,79795.0,1955,1237.52,6059
6.0,4.0,2776,366950.0,1946,4452.36,6059
3.0,2.0,1320,317894.0,1957,3824.78,6059
5.0,2.0,1889,256998.0,1956,3259.6,6059
3.0,2.0,1795,274128.0,1956,3453.94,6059
3.0,2.0,1292,456712.0,1956,5525.2,6059
5.0,3.0,1705,530000.0,1956,6461.0,6059
3.0,1.5,1205,215804.0,1958,2817.28,6059
4.0,3.0,2074,460938.0,1958,5573.14,6059
3.0,2.0,1565,109302.0,1959,1609.1,6059
5.0,3.0,2861,227745.0,1965,2848.34,6059
3.0,2.0,1720,329926.0,1972,4086.92,6059
3.0,1.5,1163,234436.0,1972,3108.06,6059
2.0,1.5,963,309624.0,1972,3961.0,6059
4.0,2.0,1402,312199.0,1972,3990.22,6059
3.0,2.0,1912,224744.0,1960,2781.92,6059
3.0,3.0,2212,324583.0,1966,3899.68,6059
4.0,2.0,1169,113392.0,1954,1535.28,6059
3.0,1.0,1205,360150.0,1954,4507.02,6059
3.0,2.0,1146,52700.0,1955,855.8,6059
4.0,2.0,2176,294850.0,1959,3566.8,6059
3.0,2.0,1548,208572.0,1956,2600.86,6059
3.0,2.5,1464,540000.0,1986,5525.68,6059
2.0,2.5,1286,462321.0,1985,4795.22,6059
3.0,2.5,1538,514000.0,1985,5256.96,6059
3.0,3.0,1438,526050.0,1986,5453.84,6059
3.0,3.5,3422,664346.0,1994,7738.04,6059
4.0,3.0,2641,710090.0,2012,8232.36,6059
3.0,2.0,1603,77569.0,1957,1473.04,6059
3.0,3.0,1829,758644.0,1956,8757.02,6059
4.0,3.5,2693,586338.0,1958,6895.1,6059
3.0,2.0,1918,769253.0,1959,8947.3,6059
3.0,2.0,1662,847000.0,1959,9787.42,6059
5.0,5.5,4952,1944426.0,2014,21646.1,6059
3.0,2.0,2324,97781.0,1959,1615.8,6059
3.0,2.0,1618,793629.0,1957,9210.7,6059
3.0,3.0,3582,1142740.0,2002,12983.16,6059
3.0,2.0,1618,290323.0,1957,3696.4,6059
2.0,2.0,2120,447692.0,1959,5396.9,6059
4.0,3.0,3373,912500.0,1959,10419.58,6059
3.0,2.0,2115,631543.0,1960,7203.06,6059
3.0,2.0,1736,757832.0,1960,8823.88,6059
3.0,2.0,2152,243850.0,1960,3013.68,6059
6.0,5.0,4705,912828.0,1998,10423.12,6059
3.0,2.0,2168,914366.0,1960,10515.38,6059
3.0,2.0,1350,71148.0,1965,1060.74,6059
4.0,4.0,4160,1249912.0,2011,14756.28,6059
2.0,2.0,2065,94340.0,1951,1374.42,6059
5.0,3.0,3207,762000.0,1952,9129.84,6059
2.0,2.0,1656,556953.0,1956,6692.3,6059
4.0,4.0,2119,495482.0,1953,5985.68,6059
4.0,2.0,2117,270034.0,1953,3463.72,6059
3.0,2.0,1374,61271.0,1955,1092.5,6059
3.0,2.0,1196,63614.0,1953,1019.92,6059
4.0,2.0,1397,168541.0,1954,2241.4,6059
3.0,1.5,1654,212827.0,1954,2731.72,6059
3.0,2.5,1686,427000.0,1977,5205.04,6059
4.0,2.0,1305,229908.0,1953,2945.42,6059
3.0,2.0,1380,268809.0,1955,3472.0,6059
3.0,3.0,1773,402664.0,1955,4927.3,6059
3.0,2.0,1529,56759.0,1955,959.02,6059
3.0,2.0,1494,267914.0,1955,3461.74,6059
4.0,2.0,1337,189304.0,1954,2564.28,6059
3.0,2.0,1297,192608.0,1958,2597.8,6059
4.0,3.0,1978,190104.0,1958,2488.78,6059
3.0,2.0,1081,281175.0,1958,3613.86,6059
3.0,2.0,1677,80346.0,1960,1229.6,6059
2.0,2.5,1218,213207.0,1998,2747.42,6059
6.0,3.0,3735,379597.0,1963,4515.58,6059
4.0,2.0,2019,500000.0,1962,6227.28,6059
4.0,3.5,3720,641814.0,2006,7865.66,6059
3.0,3.5,1433,558000.0,1999,6886.86,6059
3.0,2.0,1923,71069.0,1958,1136.38,6059
3.0,2.0,1924,429720.0,1958,5324.78,6059
4.0,2.5,2248,386856.0,1959,4675.22,6059
2.0,2.0,1589,537000.0,1954,6559.88,6059
2.0,1.0,1226,250991.0,1952,3580.0,6059
4.0,3.0,1592,412421.0,1953,5122.76,6059
3.0,2.0,1134,114313.0,1954,1919.84,6059
3.0,2.0,1183,300997.0,1953,3903.28,6059
3.0,2.0,1364,174937.0,1955,2431.12,6059
3.0,1.5,1131,264549.0,1954,3395.88,6059
3.0,1.5,1138,114845.0,1954,1729.36,6059
3.0,2.0,1513,72217.0,1957,1152.68,6059
3.0,2.0,1539,388226.0,1955,4822.46,6059
4.0,3.0,1911,64557.0,1958,988.54,6059
3.0,2.5,1554,370566.0,1972,4414.48,6059
4.0,2.0,1344,50325.0,1961,793.46,6059
3.0,2.5,1804,89023.0,1963,1193.4,6059
4.0,2.0,1378,496534.0,1963,5477.34,6059
5.0,6.5,5450,1107772.0,1996,11398.9,6059
5.0,2.0,1759,97857.0,1965,1284.7,6059
2.0,2.0,1408,462436.0,1945,5183.4,6059
4.0,2.0,1779,414353.0,1968,4628.0,6059
3.0,2.0,2041,538477.0,1963,5910.82,6059
5.0,2.5,2404,661000.0,1964,7104.74,6059
5.0,5.5,4847,1020885.0,1990,10932.12,6059
2.0,2.0,1954,106125.0,1953,1478.16,6059
3.0,3.0,1866,563740.0,1956,6207.56,6059
4.0,3.0,2497,526849.0,1960,5718.3,6059
4.0,3.0,2192,694174.0,1958,7555.58,6059
3.0,2.5,1888,669000.0,1958,7295.42,6059
4.0,2.0,1963,294694.0,1959,3427.0,6059
4.0,3.0,2013,360561.0,1960,3999.72,6059
3.0,2.0,1102,52925.0,1960,820.34,6059
4.0,2.0,1678,507523.0,1960,5518.56,6059
3.0,2.0,1383,62190.0,1960,916.1,6059
5.0,2.0,1827,502931.0,1960,5471.1,6059
4.0,2.0,2290,93874.0,1963,1243.54,6059
2.0,2.5,1378,291265.0,1978,3701.88,6059
2.0,1.0,1364,330444.0,1919,3617.66,6059
4.0,2.0,1620,64626.0,1961,1236.56,6059
1.0,1.0,696,40296.0,1922,1935.74,6059
1.0,1.0,506,620000.0,1951,8241.64,6059
3.0,1.5,1118,429746.0,1954,5208.26,6059
4.0,2.0,2100,336832.0,1949,4273.7,6059
2.0,1.0,1033,1032980.0,1928,12749.5,6059
4.0,2.0,1734,58131.0,1956,1165.9,6059
3.0,2.0,1572,299124.0,1956,3863.52,6059
3.0,2.5,1688,382302.0,1957,4692.18,6059
4.0,2.0,1341,372486.0,1959,4661.54,6059
4.0,2.0,1582,416094.0,1949,5135.9,6059
3.0,2.0,1687,462612.0,1948,5641.92,6059
3.0,2.0,1405,252558.0,1973,3280.84,6059
3.0,2.0,1512,520000.0,1976,6327.58,6059
3.0,2.0,2244,206199.0,1954,2678.02,6059
3.0,2.0,1245,206407.0,1954,2777.9,6059
3.0,2.0,1080,349907.0,1955,4339.78,6059
3.0,1.0,1339,227205.0,1956,3081.2,6059
4.0,3.0,2207,480448.0,1999,5905.74,6059
3.0,2.0,1208,222762.0,1959,3032.88,6059
2.0,2.5,1402,360960.0,1982,4425.6,6059
4.0,2.0,1730,299869.0,1959,10031.36,6059
3.0,2.0,1443,343677.0,1964,4348.16,6059
3.0,2.0,1442,535000.0,1964,6429.34,6059
2.0,2.0,1118,277720.0,1972,3377.54,6059
2.0,2.5,1260,313854.0,1973,3770.6,6059
2.0,1.5,936,73363.0,1972,1139.88,6059
3.0,1.5,1160,166857.0,1975,2227.82,6059
3.0,3.0,1419,439458.0,1952,5439.88,6059
3.0,2.5,2273,710675.0,1973,8557.6,6059
5.0,4.0,2539,416160.0,1951,5073.84,6059
3.0,1.0,1369,50255.0,1953,867.66,6059
3.0,1.0,1062,46187.0,1954,919.1,6059
5.0,2.0,1405,129410.0,1955,2006.72,6059
5.0,2.0,1976,83243.0,1967,1264.6,6059
4.0,3.0,2003,534521.0,1957,6452.18,6059
3.0,2.0,1271,196735.0,1959,2649.7,6059
4.0,2.0,1225,70080.0,1959,1113.3,6059
3.0,2.0,1231,199489.0,1959,2681.36,6059
3.0,2.0,1504,301670.0,1960,3790.76,6059
2.0,2.0,1170,164745.0,1972,2190.34,6059
4.0,3.5,3207,667919.0,2001,8193.12,6059
3.0,1.0,1010,414213.0,1937,5182.26,6059
6.0,4.0,2670,272854.0,1917,3506.96,6059
1.0,1.0,468,413617.0,1948,5990.34,6059
2.0,1.0,770,342663.0,1927,4309.44,6059
2.0,1.0,780,430466.0,1923,5318.76,6059
3.0,2.0,1758,168925.0,1947,2231.8,6059
3.0,2.0,1317,341729.0,1952,10558.16,6059
4.0,3.0,1710,459319.0,1955,5668.18,6059
4.0,3.0,2637,606772.0,1955,7363.2,6059
5.0,2.0,1576,60809.0,1957,1006.72,6059
3.0,2.0,1465,338332.0,1958,4196.94,6059
3.0,2.5,1410,293709.0,1973,3753.28,6059
2.0,2.5,1299,346000.0,1973,4354.4,6059
3.0,1.5,1219,465990.0,1959,5744.86,6059
3.0,2.0,1212,192781.0,1959,2604.24,6059
4.0,3.0,1905,250756.0,1959,3190.22,6059
3.0,2.0,1213,274539.0,1960,3573.44,6059
4.0,2.0,1885,325855.0,1963,4053.5,6059
4.0,2.5,2954,461025.0,1974,5586.62,6059
4.0,2.0,1341,304213.0,1961,3859.08,6059
3.0,2.5,1325,275869.0,1979,3372.06,6059
3.0,2.0,1388,321153.0,1956,3869.2,6059
3.0,2.0,1104,274818.0,1959,3515.8,6059
4.0,2.0,1384,189239.0,1955,2598.14,6059
3.0,1.0,1151,46722.0,1955,933.8,6059
3.0,1.5,1000,350931.0,1955,4486.42,6059
2.0,2.5,1409,363000.0,1981,4534.46,6059
3.0,2.0,1311,380954.0,1955,4448.86,6059
5.0,3.0,2194,412213.0,1961,4868.86,6059
4.0,3.0,2234,360722.0,1959,4226.74,6059
3.0,2.5,1663,234446.0,1958,3126.08,6059
3.0,1.0,1005,420361.0,1954,5297.22,6059
4.0,2.0,1703,368547.0,1955,4610.38,6059
4.0,2.0,1282,81342.0,1957,1256.36,6059
2.0,2.5,1188,262356.0,1979,3440.86,6059
3.0,2.5,2082,455537.0,1964,5626.28,6059
4.0,2.0,1882,135149.0,1959,1829.4,6059
3.0,2.0,1811,650000.0,1965,7356.38,6059
5.0,3.0,2434,349426.0,1965,4129.68,6059
3.0,2.0,1601,954335.0,1955,10623.44,6059
4.0,3.0,2355,549088.0,1957,6273.08,6059
3.0,2.5,2299,752428.0,1956,8455.96,6059
4.0,2.0,2250,852991.0,1963,9535.5,6059
3.0,2.0,1457,576296.0,1962,6640.3,6059
3.0,2.0,1518,350939.0,1963,4145.92,6059
3.0,2.0,1518,67929.0,1963,1107.78,6059
4.0,3.0,1802,87592.0,1965,1318.88,6059
2.0,2.0,1384,572000.0,1953,5954.06,6059
2.0,2.0,1311,250721.0,1948,2537.54,6059
4.0,3.0,1714,522457.0,1994,5345.9,6059
2.0,3.0,2020,316496.0,1936,3217.32,6059
2.0,2.5,1287,248181.0,1980,2511.3,6059
2.0,2.0,1530,392261.0,1927,4072.68,6059
3.0,2.0,1400,255119.0,1958,3314.2,6059
4.0,3.0,1739,322668.0,1959,4119.62,6059
4.0,3.0,1805,468105.0,1960,5378.26,6059
4.0,2.0,1667,328628.0,1977,4019.26,6059
3.0,2.0,1288,59661.0,1960,1167.96,6059
3.0,2.0,1266,289537.0,1960,3604.86,6059
3.0,1.5,1600,364078.0,1962,4469.26,6059
3.0,2.0,1136,414505.0,1963,5003.84,6059
3.0,2.0,1685,311575.0,1963,3912.68,6059
4.0,2.0,1946,652282.0,1965,7358.32,6059
4.0,3.0,2604,161823.0,1966,2250.98,6059
4.0,3.0,1887,300073.0,1968,3716.54,6059
3.0,3.0,2292,532203.0,1974,6322.76,6059
4.0,3.0,2281,569809.0,1974,6807.98,6059
4.0,3.0,2357,673872.0,1976,7753.36,6059
4.0,2.0,2012,477330.0,1976,5595.64,6059
3.0,2.0,1395,176124.0,1974,2258.46,6059
3.0,2.5,1628,284369.0,1974,3427.0,6059
